university,program,category,maximum_aggregate,minimum_aggregate,academic_year,website
Cape Coast Technical University,HND in Business Administration,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Accounting and Finance,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Marketing,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Human Resource Management,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Secretaryship and Management Studies,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Banking and Finance,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Insurance Studies,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Supply Chain and Logistics,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Purchasing and Supply Management,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Entrepreneurship Development,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Retail Management,Technical,34,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Event Management,Technical,34,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Hospitality Management,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Tourism Management,Technical,34,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Catering and Food Service,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Bakery and Pastry,Technical,34,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Travel and Tour Operations,Technical,34,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Fashion Design and Clothing Technology,Technical,34,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Cosmetology and Beauty Therapy,Technical,34,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Medical Laboratory Technology,Technical,28,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Pharmacy Technology,Technical,28,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Community Health,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Midwifery Technology,Technical,28,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Health Information Management,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Environmental Health,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Radiography Technology,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Physiotherapy Technology,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Optometry Technology,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Dental Technology,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Agriculture,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Agribusiness Management,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Animal Production Technology,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Crop Production Technology,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Fisheries Technology,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Forestry Technology,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Food and Post-Harvest Technology,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Soil and Water Management,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Teacher Education (Vocational and Technical),Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Library and Information Science,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Office Technology Management,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Public Relations,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Mass Communication,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Social Development Studies,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Art and Design,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Music Technology,Technical,34,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Sports and Exercise Science,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Construction Management,Technical,28,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Plumbing and Gas Engineering,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Welding and Fabrication,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Painting and Decorating,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Carpentry and Joinery,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Masonry and Concrete Technology,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Electrical Installation,Technical,28,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Refrigeration and Air Conditioning,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Photography,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Film and Video Production,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Printing Technology,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Jewellery Design and Technology,Technical,34,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Textile and Garment Technology,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Leather Technology,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Ceramics Technology,Technical,34,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Landscape Design,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Logistics and Freight Management,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Records and Information Management,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Safety Management Technology,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Quality Assurance Technology,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Entrepreneurship and Innovation,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Project Management Technology,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Petroleum Geoscience Technology,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Water and Sanitation Technology,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Estate Management,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Paramedical Science,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Nutrition and Dietetics Technology,Technical,30,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Early Childhood Care Technology,Technical,32,,2026,www.cctu.edu.gh
Cape Coast Technical University,HND in Guidance and Counselling,Technical,32,,2026,www.cctu.edu.gh
Sunyani Technical University,HND in Civil Engineering,Technical,28,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Mechanical Engineering,Technical,28,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Electrical Engineering,Technical,28,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Telecommunication Engineering,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Electronics Engineering,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Automotive Engineering,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Petroleum Engineering Technology,Technical,28,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Chemical Engineering Technology,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Mining Engineering Technology,Technical,28,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Marine Engineering,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Aeronautical Engineering,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Metrological Science and Technology,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Agricultural Engineering,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Environmental Engineering Technology,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Building Technology,Technical,28,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Architecture Technology,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Surveying and Geoinformatics,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Interior Design,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Information Technology,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Computer Science Technology,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Software Development,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Cybersecurity Technology,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Data Analytics,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Network Administration,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Digital Marketing,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Multimedia Design,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Web Design and Development,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Mechatronics Engineering,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Artificial Intelligence and Robotics,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Business Administration,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Accounting and Finance,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Marketing,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Human Resource Management,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Secretaryship and Management Studies,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Banking and Finance,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Insurance Studies,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Supply Chain and Logistics,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Purchasing and Supply Management,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Entrepreneurship Development,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Retail Management,Technical,34,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Event Management,Technical,34,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Hospitality Management,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Tourism Management,Technical,34,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Catering and Food Service,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Bakery and Pastry,Technical,34,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Travel and Tour Operations,Technical,34,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Fashion Design and Clothing Technology,Technical,34,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Cosmetology and Beauty Therapy,Technical,34,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Medical Laboratory Technology,Technical,28,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Pharmacy Technology,Technical,28,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Community Health,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Midwifery Technology,Technical,28,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Health Information Management,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Environmental Health,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Radiography Technology,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Physiotherapy Technology,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Optometry Technology,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Dental Technology,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Agriculture,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Agribusiness Management,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Animal Production Technology,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Crop Production Technology,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Fisheries Technology,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Forestry Technology,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Food and Post-Harvest Technology,Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Soil and Water Management,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Teacher Education (Vocational and Technical),Technical,30,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Library and Information Science,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Office Technology Management,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Public Relations,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Mass Communication,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Social Development Studies,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Art and Design,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Music Technology,Technical,34,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Sports and Exercise Science,Technical,32,,2026,www.stu.edu.gh
Sunyani Technical University,HND in Construction Management,Technical,28,,2026,www.stu.edu.gh
